Location,Loc_no,No_spp,Phi_in,Alpha,Wgt_n2,Phi_out,Spnum_in,Spnum_out,Iter
NG39      ,    273,      0, -1.#IO,  1.#R,  27.27, -1.#IO,       0.0,      -1.$,  101
NG40      ,    274,      0, -1.#IO,  1.#R,  31.05, -1.#IO,       0.0,      -1.$,  101
NG41      ,    275,      0, -1.#IO,  1.#R,  31.60, -1.#IO,       0.0,      -1.$,  101
NG42      ,    276,      0, -1.#IO,  1.#R,  28.29, -1.#IO,       0.0,      -1.$,  101
NG43      ,    277,      0, -1.#IO,  1.#R,  28.26, -1.#IO,       0.0,      -1.$,  101
NG44      ,    278,      0, -1.#IO,  1.#R,  32.77, -1.#IO,       0.0,      -1.$,  101
NG45      ,    279,      0, -1.#IO,  1.#R,  35.66, -1.#IO,       0.0,      -1.$,  101
NG46      ,    280,      0, -1.#IO,  1.#R,  36.54, -1.#IO,       0.0,      -1.$,  101
NG47      ,    281,      0, -1.#IO,  1.#R,  30.97, -1.#IO,       0.0,      -1.$,  101
NG49      ,    282,      0, -1.#IO,  1.#R,  25.16, -1.#IO,       0.0,      -1.$,  101
NG50      ,    283,      0, -1.#IO,  1.#R,  33.13, -1.#IO,       0.0,      -1.$,  101
NG51      ,    284,      0, -1.#IO,  1.#R,  34.32, -1.#IO,       0.0,      -1.$,  101
NG52      ,    285,      0, -1.#IO,  1.#R,  37.55, -1.#IO,       0.0,      -1.$,  101
NG53      ,    286,      0, -1.#IO,  1.#R,  28.34, -1.#IO,       0.0,      -1.$,  101
NG54      ,    287,      0, -1.#IO,  1.#R,  33.11, -1.#IO,       0.0,      -1.$,  101
NG55      ,    288,      0, -1.#IO,  1.#R,  31.57, -1.#IO,       0.0,      -1.$,  101
NG56      ,    289,      0, -1.#IO,  1.#R,  32.52, -1.#IO,       0.0,      -1.$,  101
NG60      ,    290,      0, -1.#IO,  1.#R,  32.63, -1.#IO,       0.0,      -1.$,  101
NG61      ,    291,      0, -1.#IO,  1.#R,  30.91, -1.#IO,       0.0,      -1.$,  101
NG62      ,    292,      0, -1.#IO,  1.#R,  28.38, -1.#IO,       0.0,      -1.$,  101
NG63      ,    293,      0, -1.#IO,  1.#R,  34.64, -1.#IO,       0.0,      -1.$,  101
NG64      ,    294,      0, -1.#IO,  1.#R,  33.25, -1.#IO,       0.0,      -1.$,  101
NG65      ,    295,      0, -1.#IO,  1.#R,  36.83, -1.#IO,       0.0,      -1.$,  101
NG66      ,    296,      0, -1.#IO,  1.#R,  34.76, -1.#IO,       0.0,      -1.$,  101
NG70      ,    297,      0, -1.#IO,  1.#R,  36.73, -1.#IO,       0.0,      -1.$,  101
NG71      ,    298,      0, -1.#IO,  1.#R,  35.73, -1.#IO,       0.0,      -1.$,  101
NG72      ,    299,      0, -1.#IO,  1.#R,  32.21, -1.#IO,       0.0,      -1.$,  101
NG73      ,    300,      0, -1.#IO,  1.#R,  34.92, -1.#IO,       0.0,      -1.$,  101
NG74      ,    301,      0, -1.#IO,  1.#R,  37.13, -1.#IO,       0.0,      -1.$,  101
NG75      ,    302,      0, -1.#IO,  1.#R,  36.11, -1.#IO,       0.0,      -1.$,  101
NG76      ,    303,      0, -1.#IO,  1.#R,  35.22, -1.#IO,       0.0,      -1.$,  101
NG77      ,    304,      0, -1.#IO,  1.#R,  37.53, -1.#IO,       0.0,      -1.$,  101
NG78      ,    305,      0, -1.#IO,  1.#R,  32.51, -1.#IO,       0.0,      -1.$,  101
NG79      ,    306,      0, -1.#IO,  1.#R,  34.96, -1.#IO,       0.0,      -1.$,  101
NG80      ,    307,      0, -1.#IO,  1.#R,  36.24, -1.#IO,       0.0,      -1.$,  101
NG81      ,    308,      0, -1.#IO,  1.#R,  37.35, -1.#IO,       0.0,      -1.$,  101
NG82      ,    309,      0, -1.#IO,  1.#R,  35.40, -1.#IO,       0.0,      -1.$,  101
NG83      ,    310,      0, -1.#IO,  1.#R,  30.43, -1.#IO,       0.0,      -1.$,  101
NG84      ,    311,      0, -1.#IO,  1.#R,  40.22, -1.#IO,       0.0,      -1.$,  101
NG85      ,    312,      0, -1.#IO,  1.#R,  37.98, -1.#IO,       0.0,      -1.$,  101
NG86      ,    313,      0, -1.#IO,  1.#R,  38.92, -1.#IO,       0.0,      -1.$,  101
NG87      ,    314,      0, -1.#IO,  1.#R,  39.63, -1.#IO,       0.0,      -1.$,  101
NG88      ,    315,      0, -1.#IO,  1.#R,  38.95, -1.#IO,       0.0,      -1.$,  101
NG89      ,    316,      0, -1.#IO,  1.#R,  42.04, -1.#IO,       0.0,      -1.$,  101
NG90      ,    317,      0, -1.#IO,  1.#R,  38.74, -1.#IO,       0.0,      -1.$,  101
NG91      ,    318,      0, -1.#IO,  1.#R,  36.15, -1.#IO,       0.0,      -1.$,  101
NG92      ,    319,      0, -1.#IO,  1.#R,  36.90, -1.#IO,       0.0,      -1.$,  101
NG93      ,    320,      0, -1.#IO,  1.#R,  35.08, -1.#IO,       0.0,      -1.$,  101
NG94      ,    321,      0, -1.#IO,  1.#R,  38.66, -1.#IO,       0.0,      -1.$,  101
NG95      ,    322,      0, -1.#IO,  1.#R,  41.63, -1.#IO,       0.0,      -1.$,  101
NG96      ,    323,      0, -1.#IO,  1.#R,  40.70, -1.#IO,       0.0,      -1.$,  101
NG97      ,    324,      0, -1.#IO,  1.#R,  38.15, -1.#IO,       0.0,      -1.$,  101
NG98      ,    325,      0, -1.#IO,  1.#R,  42.29, -1.#IO,       0.0,      -1.$,  101
NG99      ,    326,      0, -1.#IO,  1.#R,  43.23, -1.#IO,       0.0,      -1.$,  101
NH00      ,    327,      0, -1.#IO,  1.#R,  40.13, -1.#IO,       0.0,      -1.$,  101
NH01      ,    328,      0, -1.#IO,  1.#R,  37.76, -1.#IO,       0.0,      -1.$,  101
NH02      ,    329,      0, -1.#IO,  1.#R,  35.96, -1.#IO,       0.0,      -1.$,  101
NH03      ,    330,      0, -1.#IO,  1.#R,  36.29, -1.#IO,       0.0,      -1.$,  101
NH04      ,    331,      0, -1.#IO,  1.#R,  37.21, -1.#IO,       0.0,      -1.$,  101
NH05      ,    332,      0, -1.#IO,  1.#R,  39.20, -1.#IO,       0.0,      -1.$,  101
NH06      ,    333,      0, -1.#IO,  1.#R,  32.97, -1.#IO,       0.0,      -1.$,  101
NH07      ,    334,      0, -1.#IO,  1.#R,  41.48, -1.#IO,       0.0,      -1.$,  101
NH08      ,    335,      0, -1.#IO,  1.#R,  41.96, -1.#IO,       0.0,      -1.$,  101
NH09      ,    336,      0, -1.#IO,  1.#R,  43.15, -1.#IO,       0.0,      -1.$,  101
NH10      ,    337,      0, -1.#IO,  1.#R,  40.93, -1.#IO,       0.0,      -1.$,  101
NH11      ,    338,      0, -1.#IO,  1.#R,  38.66, -1.#IO,       0.0,      -1.$,  101
NH12      ,    339,      0, -1.#IO,  1.#R,  38.06, -1.#IO,       0.0,      -1.$,  101
NH13      ,    340,      0, -1.#IO,  1.#R,  37.39, -1.#IO,       0.0,      -1.$,  101
NH14      ,    341,      0, -1.#IO,  1.#R,  37.46, -1.#IO,       0.0,      -1.$,  101
NH15      ,    342,      0, -1.#IO,  1.#R,  34.06, -1.#IO,       0.0,      -1.$,  101
NH16      ,    343,      0, -1.#IO,  1.#R,  27.84, -1.#IO,       0.0,      -1.$,  101
NH17      ,    344,      0, -1.#IO,  1.#R,  29.73, -1.#IO,       0.0,      -1.$,  101
NH18      ,    345,      0, -1.#IO,  1.#R,  36.15, -1.#IO,       0.0,      -1.$,  101
NH19      ,    346,      0, -1.#IO,  1.#R,  42.58, -1.#IO,       0.0,      -1.$,  101
NH20      ,    347,      0, -1.#IO,  1.#R,  37.86, -1.#IO,       0.0,      -1.$,  101
NH21      ,    348,      0, -1.#IO,  1.#R,  36.09, -1.#IO,       0.0,      -1.$,  101
NH22      ,    349,      0, -1.#IO,  1.#R,  32.22, -1.#IO,       0.0,      -1.$,  101
NH23      ,    350,      0, -1.#IO,  1.#R,  37.65, -1.#IO,       0.0,      -1.$,  101
NH24      ,    351,      0, -1.#IO,  1.#R,  37.59, -1.#IO,       0.0,      -1.$,  101
NH25      ,    352,      0, -1.#IO,  1.#R,  34.26, -1.#IO,       0.0,      -1.$,  101
NH26      ,    353,      0, -1.#IO,  1.#R,  25.95, -1.#IO,       0.0,      -1.$,  101
NH27      ,    354,      0, -1.#IO,  1.#R,  39.27, -1.#IO,       0.0,      -1.$,  101
NH28      ,    355,      0, -1.#IO,  1.#R,  36.38, -1.#IO,       0.0,      -1.$,  101
NH29      ,    356,      0, -1.#IO,  1.#R,  38.62, -1.#IO,       0.0,      -1.$,  101
NH30      ,    357,      0, -1.#IO,  1.#R,  31.12, -1.#IO,       0.0,      -1.$,  101
NH31      ,    358,      0, -1.#IO,  1.#R,  32.99, -1.#IO,       0.0,      -1.$,  101
NH32      ,    359,      0, -1.#IO,  1.#R,  34.33, -1.#IO,       0.0,      -1.$,  101
NH33      ,    360,      0, -1.#IO,  1.#R,  34.47, -1.#IO,       0.0,      -1.$,  101
NH34      ,    361,      0, -1.#IO,  1.#R,  37.03, -1.#IO,       0.0,      -1.$,  101
NH35      ,    362,      0, -1.#IO,  1.#R,  34.69, -1.#IO,       0.0,      -1.$,  101
NH36      ,    363,      0, -1.#IO,  1.#R,  33.66, -1.#IO,       0.0,      -1.$,  101
NH37      ,    364,      0, -1.#IO,  1.#R,  34.28, -1.#IO,       0.0,      -1.$,  101
NH38      ,    365,      0, -1.#IO,  1.#R,  36.50, -1.#IO,       0.0,      -1.$,  101
NH39      ,    366,      0, -1.#IO,  1.#R,  34.45, -1.#IO,       0.0,      -1.$,  101
NH40      ,    367,      0, -1.#IO,  1.#R,  38.51, -1.#IO,       0.0,      -1.$,  101
NH41      ,    368,      0, -1.#IO,  1.#R,  29.88, -1.#IO,       0.0,      -1.$,  101
NH42      ,    369,      0, -1.#IO,  1.#R,  31.72, -1.#IO,       0.0,      -1.$,  101
NH43      ,    370,      0, -1.#IO,  1.#R,  33.59, -1.#IO,       0.0,      -1.$,  101
NH44      ,    371,      0, -1.#IO,  1.#R,  37.16, -1.#IO,       0.0,      -1.$,  101
NH45      ,    372,      0, -1.#IO,  1.#R,  37.57, -1.#IO,       0.0,      -1.$,  101
NH46      ,    373,      0, -1.#IO,  1.#R,  35.69, -1.#IO,       0.0,      -1.$,  101
NH47      ,    374,      0, -1.#IO,  1.#R,  38.58, -1.#IO,       0.0,      -1.$,  101
NH48      ,    375,      0, -1.#IO,  1.#R,  37.64, -1.#IO,       0.0,      -1.$,  101
NH49      ,    376,      0, -1.#IO,  1.#R,  31.54, -1.#IO,       0.0,      -1.$,  101
NH50      ,    377,      0, -1.#IO,  1.#R,  38.89, -1.#IO,       0.0,      -1.$,  101
NH51      ,    378,      0, -1.#IO,  1.#R,  33.05, -1.#IO,       0.0,      -1.$,  101
NH52      ,    379,      0, -1.#IO,  1.#R,  31.45, -1.#IO,       0.0,      -1.$,  101
NH53      ,    380,      0, -1.#IO,  1.#R,  31.59, -1.#IO,       0.0,      -1.$,  101
NH54      ,    381,      0, -1.#IO,  1.#R,  36.51, -1.#IO,       0.0,      -1.$,  101
NH55      ,    382,      0, -1.#IO,  1.#R,  37.80, -1.#IO,       0.0,      -1.$,  101
NH56      ,    383,      0, -1.#IO,  1.#R,  40.00, -1.#IO,       0.0,      -1.$,  101
NH57      ,    384,      0, -1.#IO,  1.#R,  36.93, -1.#IO,       0.0,      -1.$,  101
NH58      ,    385,      0, -1.#IO,  1.#R,  36.08, -1.#IO,       0.0,      -1.$,  101
NH59      ,    386,      0, -1.#IO,  1.#R,  32.60, -1.#IO,       0.0,      -1.$,  101
NH60      ,    387,      0, -1.#IO,  1.#R,  38.31, -1.#IO,       0.0,      -1.$,  101
NH61      ,    388,      0, -1.#IO,  1.#R,  36.52, -1.#IO,       0.0,      -1.$,  101
NH62      ,    389,      0, -1.#IO,  1.#R,  30.71, -1.#IO,       0.0,      -1.$,  101
NH63      ,    390,      0, -1.#IO,  1.#R,  32.17, -1.#IO,       0.0,      -1.$,  101
NH64      ,    391,      0, -1.#IO,  1.#R,  37.53, -1.#IO,       0.0,      -1.$,  101
NH65      ,    392,      0, -1.#IO,  1.#R,  40.35, -1.#IO,       0.0,      -1.$,  101
NH66      ,    393,      0, -1.#IO,  1.#R,  40.89, -1.#IO,       0.0,      -1.$,  101
NH67      ,    394,      0, -1.#IO,  1.#R,  40.27, -1.#IO,       0.0,      -1.$,  101
NH68      ,    395,      0, -1.#IO,  1.#R,  32.76, -1.#IO,       0.0,      -1.$,  101
NH69      ,    396,      0, -1.#IO,  1.#R,  30.90, -1.#IO,       0.0,      -1.$,  101
NH70      ,    397,      0, -1.#IO,  1.#R,  34.84, -1.#IO,       0.0,      -1.$,  101
NH71      ,    398,      0, -1.#IO,  1.#R,  36.83, -1.#IO,       0.0,      -1.$,  101
NH72      ,    399,      0, -1.#IO,  1.#R,  27.62, -1.#IO,       0.0,      -1.$,  101
NH73      ,    400,      0, -1.#IO,  1.#R,  29.09, -1.#IO,       0.0,      -1.$,  101
NH74      ,    401,      0, -1.#IO,  1.#R,  37.29, -1.#IO,       0.0,      -1.$,  101
NH75      ,    402,      0, -1.#IO,  1.#R,  40.76, -1.#IO,       0.0,      -1.$,  101
NH76      ,    403,      0, -1.#IO,  1.#R,  41.40, -1.#IO,       0.0,      -1.$,  101
NH77      ,    404,      0, -1.#IO,  1.#R,  40.50, -1.#IO,       0.0,      -1.$,  101
NH78      ,    405,      0, -1.#IO,  1.#R,  38.04, -1.#IO,       0.0,      -1.$,  101
NH79      ,    406,      0, -1.#IO,  1.#R,  30.78, -1.#IO,       0.0,      -1.$,  101
NH80      ,    407,      0, -1.#IO,  1.#R,  31.87, -1.#IO,       0.0,      -1.$,  101
NH81      ,    408,      0, -1.#IO,  1.#R,  33.42, -1.#IO,       0.0,      -1.$,  101
NH82      ,    409,      0, -1.#IO,  1.#R,  30.61, -1.#IO,       0.0,      -1.$,  101
NH83      ,    410,      0, -1.#IO,  1.#R,  26.59, -1.#IO,       0.0,      -1.$,  101
NH84      ,    411,      0, -1.#IO,  1.#R,  35.12, -1.#IO,       0.0,      -1.$,  101
NH85      ,    412,      0, -1.#IO,  1.#R,  40.02, -1.#IO,       0.0,      -1.$,  101
NH86      ,    413,      0, -1.#IO,  1.#R,  38.96, -1.#IO,       0.0,      -1.$,  101
NH87      ,    414,      0, -1.#IO,  1.#R,  38.84, -1.#IO,       0.0,      -1.$,  101
NH88      ,    415,      0, -1.#IO,  1.#R,  36.61, -1.#IO,       0.0,      -1.$,  101
NH89      ,    416,      0, -1.#IO,  1.#R,  36.88, -1.#IO,       0.0,      -1.$,  101
NH90      ,    417,      0, -1.#IO,  1.#R,  39.41, -1.#IO,       0.0,      -1.$,  101
NH91      ,    418,      0, -1.#IO,  1.#R,  32.17, -1.#IO,       0.0,      -1.$,  101
NH92      ,    419,      0, -1.#IO,  1.#R,  31.30, -1.#IO,       0.0,      -1.$,  101
NH93      ,    420,      0, -1.#IO,  1.#R,  25.14, -1.#IO,       0.0,      -1.$,  101
NH94      ,    421,      0, -1.#IO,  1.#R,  38.06, -1.#IO,       0.0,      -1.$,  101
NH95      ,    422,      0, -1.#IO,  1.#R,  41.99, -1.#IO,       0.0,      -1.$,  101
NH96      ,    423,      0, -1.#IO,  1.#R,  43.20, -1.#IO,       0.0,      -1.$,  101
NH97      ,    424,      0, -1.#IO,  1.#R,  39.83, -1.#IO,       0.0,      -1.$,  101
NH98      ,    425,      0, -1.#IO,  1.#R,  35.28, -1.#IO,       0.0,      -1.$,  101
NJ00      ,    426,      0, -1.#IO,  1.#R,  39.29, -1.#IO,       0.0,      -1.$,  101
NJ01      ,    427,      0, -1.#IO,  1.#R,  34.54, -1.#IO,       0.0,      -1.$,  101
NJ02      ,    428,      0, -1.#IO,  1.#R,  31.28, -1.#IO,       0.0,      -1.$,  101
NJ03      ,    429,      0, -1.#IO,  1.#R,  27.45, -1.#IO,       0.0,      -1.$,  101
NJ04      ,    430,      0, -1.#IO,  1.#R,  27.85, -1.#IO,       0.0,      -1.$,  101
NJ05      ,    431,      0, -1.#IO,  1.#R,  40.90, -1.#IO,       0.0,      -1.$,  101
NJ06      ,    432,      0, -1.#IO,  1.#R,  38.77, -1.#IO,       0.0,      -1.$,  101
NJ10      ,    433,      0, -1.#IO,  1.#R,  38.84, -1.#IO,       0.0,      -1.$,  101
NJ11      ,    434,      0, -1.#IO,  1.#R,  37.40, -1.#IO,       0.0,      -1.$,  101
NJ12      ,    435,      0, -1.#IO,  1.#R,  31.22, -1.#IO,       0.0,      -1.$,  101
NJ13      ,    436,      0, -1.#IO,  1.#R,  24.17, -1.#IO,       0.0,      -1.$,  101
NJ14      ,    437,      0, -1.#IO,  1.#R,  30.36, -1.#IO,       0.0,      -1.$,  101
NJ15      ,    438,      0, -1.#IO,  1.#R,  41.21, -1.#IO,       0.0,      -1.$,  101
NJ16      ,    439,      0, -1.#IO,  1.#R,  36.12, -1.#IO,       0.0,      -1.$,  101
NJ17      ,    440,      0, -1.#IO,  1.#R,  37.26, -1.#IO,       0.0,      -1.$,  101
NJ20      ,    441,      0, -1.#IO,  1.#R,  39.18, -1.#IO,       0.0,      -1.$,  101
NJ21      ,    442,      0, -1.#IO,  1.#R,  37.25, -1.#IO,       0.0,      -1.$,  101
NJ22      ,    443,      0, -1.#IO,  1.#R,  30.21, -1.#IO,       0.0,      -1.$,  101
NJ23      ,    444,      0, -1.#IO,  1.#R,  26.26, -1.#IO,       0.0,      -1.$,  101
NJ24      ,    445,      0, -1.#IO,  1.#R,  38.21, -1.#IO,       0.0,      -1.$,  101
NJ25      ,    446,      0, -1.#IO,  1.#R,  39.30, -1.#IO,       0.0,      -1.$,  101
NJ26      ,    447,      0, -1.#IO,  1.#R,  37.18, -1.#IO,       0.0,      -1.$,  101
NJ27      ,    448,      0, -1.#IO,  1.#R,  32.17, -1.#IO,       0.0,      -1.$,  101
NJ30      ,    449,      0, -1.#IO,  1.#R,  35.39, -1.#IO,       0.0,      -1.$,  101
NJ31      ,    450,      0, -1.#IO,  1.#R,  35.30, -1.#IO,       0.0,      -1.$,  101
NJ32      ,    451,      0, -1.#IO,  1.#R,  33.43, -1.#IO,       0.0,      -1.$,  101
NJ33      ,    452,      0, -1.#IO,  1.#R,  26.15, -1.#IO,       0.0,      -1.$,  101
NJ34      ,    453,      0, -1.#IO,  1.#R,  38.23, -1.#IO,       0.0,      -1.$,  101
NJ35      ,    454,      0, -1.#IO,  1.#R,  38.15, -1.#IO,       0.0,      -1.$,  101
NJ36      ,    455,      0, -1.#IO,  1.#R,  39.92, -1.#IO,       0.0,      -1.$,  101
NJ40      ,    456,      0, -1.#IO,  1.#R,  35.30, -1.#IO,       0.0,      -1.$,  101
NJ41      ,    457,      0, -1.#IO,  1.#R,  34.89, -1.#IO,       0.0,      -1.$,  101
NJ42      ,    458,      0, -1.#IO,  1.#R,  31.43, -1.#IO,       0.0,      -1.$,  101
NJ43      ,    459,      0, -1.#IO,  1.#R,  32.94, -1.#IO,       0.0,      -1.$,  101
NJ44      ,    460,      0, -1.#IO,  1.#R,  36.65, -1.#IO,       0.0,      -1.$,  101
NJ45      ,    461,      0, -1.#IO,  1.#R,  39.08, -1.#IO,       0.0,      -1.$,  101
NJ46      ,    462,      0, -1.#IO,  1.#R,  39.53, -1.#IO,       0.0,      -1.$,  101
NJ50      ,    463,      0, -1.#IO,  1.#R,  29.51, -1.#IO,       0.0,      -1.$,  101
NJ51      ,    464,      0, -1.#IO,  1.#R,  31.90, -1.#IO,       0.0,      -1.$,  101
NJ52      ,    465,      0, -1.#IO,  1.#R,  33.49, -1.#IO,       0.0,      -1.$,  101
NJ53      ,    466,      0, -1.#IO,  1.#R,  35.51, -1.#IO,       0.0,      -1.$,  101
NJ54      ,    467,      0, -1.#IO,  1.#R,  38.77, -1.#IO,       0.0,      -1.$,  101
NJ55      ,    468,      0, -1.#IO,  1.#R,  39.79, -1.#IO,       0.0,      -1.$,  101
NJ56      ,    469,      0, -1.#IO,  1.#R,  41.25, -1.#IO,       0.0,      -1.$,  101
NJ60      ,    470,      0, -1.#IO,  1.#R,  30.69, -1.#IO,       0.0,      -1.$,  101
NJ61      ,    471,      0, -1.#IO,  1.#R,  32.74, -1.#IO,       0.0,      -1.$,  101
NJ62      ,    472,      0, -1.#IO,  1.#R,  35.85, -1.#IO,       0.0,      -1.$,  101
NJ63      ,    473,      0, -1.#IO,  1.#R,  38.16, -1.#IO,       0.0,      -1.$,  101
NJ64      ,    474,      0, -1.#IO,  1.#R,  36.94, -1.#IO,       0.0,      -1.$,  101
NJ65      ,    475,      0, -1.#IO,  1.#R,  40.02, -1.#IO,       0.0,      -1.$,  101
NJ66      ,    476,      0, -1.#IO,  1.#R,  39.58, -1.#IO,       0.0,      -1.$,  101
NJ70      ,    477,      0, -1.#IO,  1.#R,  32.63, -1.#IO,       0.0,      -1.$,  101
NJ71      ,    478,      0, -1.#IO,  1.#R,  36.34, -1.#IO,       0.0,      -1.$,  101
NJ72      ,    479,      0, -1.#IO,  1.#R,  34.05, -1.#IO,       0.0,      -1.$,  101
NJ73      ,    480,      0, -1.#IO,  1.#R,  36.61, -1.#IO,       0.0,      -1.$,  101
NJ74      ,    481,      0, -1.#IO,  1.#R,  35.97, -1.#IO,       0.0,      -1.$,  101
NJ75      ,    482,      0, -1.#IO,  1.#R,  37.58, -1.#IO,       0.0,      -1.$,  101
NJ76      ,    483,      0, -1.#IO,  1.#R,  39.38, -1.#IO,       0.0,      -1.$,  101
NJ80      ,    484,      0, -1.#IO,  1.#R,  34.95, -1.#IO,       0.0,      -1.$,  101
NJ81      ,    485,      0, -1.#IO,  1.#R,  36.19, -1.#IO,       0.0,      -1.$,  101
NJ82      ,    486,      0, -1.#IO,  1.#R,  34.35, -1.#IO,       0.0,      -1.$,  101
NJ83      ,    487,      0, -1.#IO,  1.#R,  35.92, -1.#IO,       0.0,      -1.$,  101
NJ84      ,    488,      0, -1.#IO,  1.#R,  40.55, -1.#IO,       0.0,      -1.$,  101
NJ85      ,    489,      0, -1.#IO,  1.#R,  42.83, -1.#IO,       0.0,      -1.$,  101
NJ86      ,    490,      0, -1.#IO,  1.#R,  40.84, -1.#IO,       0.0,      -1.$,  101
NJ90      ,    491,      0, -1.#IO,  1.#R,  31.45, -1.#IO,       0.0,      -1.$,  101
NJ91      ,    492,      0, -1.#IO,  1.#R,  35.74, -1.#IO,       0.0,      -1.$,  101
NJ92      ,    493,      0, -1.#IO,  1.#R,  33.18, -1.#IO,       0.0,      -1.$,  101
NJ93      ,    494,      0, -1.#IO,  1.#R,  38.45, -1.#IO,       0.0,      -1.$,  101
NJ94      ,    495,      0, -1.#IO,  1.#R,  39.69, -1.#IO,       0.0,      -1.$,  101
NJ95      ,    496,      0, -1.#IO,  1.#R,  42.95, -1.#IO,       0.0,      -1.$,  101
NJ96      ,    497,      0, -1.#IO,  1.#R,  41.85, -1.#IO,       0.0,      -1.$,  101
NK02      ,    498,      0, -1.#IO,  1.#R,  31.32, -1.#IO,       0.0,      -1.$,  101
NK03      ,    499,      0, -1.#IO,  1.#R,  38.14, -1.#IO,       0.0,      -1.$,  101
NK04      ,    500,      0, -1.#IO,  1.#R,  40.11, -1.#IO,       0.0,      -1.$,  101
NK05      ,    501,      0, -1.#IO,  1.#R,  42.22, -1.#IO,       0.0,      -1.$,  101
NK06      ,    502,      0, -1.#IO,  1.#R,  40.24, -1.#IO,       0.0,      -1.$,  101
NK13      ,    503,      0, -1.#IO,  1.#R,  35.88, -1.#IO,       0.0,      -1.$,  101
NK14      ,    504,      0, -1.#IO,  1.#R,  37.78, -1.#IO,       0.0,      -1.$,  101
NK15      ,    505,      0, -1.#IO,  1.#R,  36.75, -1.#IO,       0.0,      -1.$,  101
NL57      ,    506,      0, -1.#IO,  1.#R,  34.20, -1.#IO,       0.0,      -1.$,  101
NL58      ,    507,      0, -1.#IO,  1.#R,  37.21, -1.#IO,       0.0,      -1.$,  101
NL68      ,    508,      0, -1.#IO,  1.#R,  38.46, -1.#IO,       0.0,      -1.$,  101
NL69      ,    509,      0, -1.#IO,  1.#R,  38.89, -1.#IO,       0.0,      -1.$,  101
NL79      ,    510,      0, -1.#IO,  1.#R,  39.78, -1.#IO,       0.0,      -1.$,  101
NL93      ,    511,      0, -1.#IO,  1.#R,  40.72, -1.#IO,       0.0,      -1.$,  101
NL94      ,    512,      0, -1.#IO,  1.#R,  36.83, -1.#IO,       0.0,      -1.$,  101
NM04      ,    513,      0, -1.#IO,  1.#R,  38.91, -1.#IO,       0.0,      -1.$,  101
NM05      ,    514,      0, -1.#IO,  1.#R,  41.61, -1.#IO,       0.0,      -1.$,  101
NM14      ,    515,      0, -1.#IO,  1.#R,  45.21, -1.#IO,       0.0,      -1.$,  101
NM15      ,    516,      0, -1.#IO,  1.#R,  34.87, -1.#IO,       0.0,      -1.$,  101
NM16      ,    517,      0, -1.#IO,  1.#R,  43.18, -1.#IO,       0.0,      -1.$,  101
NM19      ,    518,      0, -1.#IO,  1.#R,  33.39, -1.#IO,       0.0,      -1.$,  101
NM21      ,    519,      0, -1.#IO,  1.#R,  36.16, -1.#IO,       0.0,      -1.$,  101
NM22      ,    520,      0, -1.#IO,  1.#R,  36.37, -1.#IO,       0.0,      -1.$,  101
NM23      ,    521,      0, -1.#IO,  1.#R,  42.37, -1.#IO,       0.0,      -1.$,  101
NM24      ,    522,      0, -1.#IO,  1.#R,  42.91, -1.#IO,       0.0,      -1.$,  101
NM25      ,    523,      0, -1.#IO,  1.#R,  31.25, -1.#IO,       0.0,      -1.$,  101
