"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"TQ81",2777,20,0.261,4.45,39.06,0.74,5.2,14.8,31
"TQ82",2778,20,0.411,2.55,41.56,0.74,8.2,14.8,31
"TQ83",2779,20,0.323,3.45,38.81,0.74,6.5,14.8,31
"TQ84",2780,20,0.533,1.77,40.57,0.74,10.7,14.8,31
"TQ85",2781,20,0.689,1.15,31.78,0.74,13.8,14.8,31
"TQ86",2782,20,0.622,1.38,34.03,0.74,12.4,14.8,31
"TQ87",2783,20,0.668,1.22,39.22,0.74,13.4,14.8,31
"TQ88",2784,20,0.509,1.89,31.44,0.74,10.2,14.8,31
"TQ89",2785,20,0.415,2.51,36.91,0.74,8.3,14.8,31
"TQ91",2786,20,0.454,2.23,39.2,0.74,9.1,14.8,31
"TQ92",2787,20,0.819,0.79,25.39,0.74,16.4,14.8,31
"TQ93",2788,20,0.709,1.09,31.03,0.74,14.2,14.8,31
"TQ94",2789,20,0.707,1.1,33.1,0.74,14.1,14.8,31
"TQ95",2790,20,0.683,1.17,29.28,0.74,13.7,14.8,31
"TQ96",2791,20,0.687,1.16,34.74,0.74,13.7,14.8,31
"TQ97",2792,20,0.632,1.35,38.04,0.74,12.6,14.8,31
"TQ98",2793,20,0.643,1.31,41.43,0.74,12.9,14.8,31
"TQ99",2794,20,0.155,7.98,30.63,0.74,3.1,14.8,31
"TR01",2795,20,0.79,0.86,27.64,0.74,15.8,14.8,31
"TR02",2796,20,0.782,0.88,20.83,0.74,15.6,14.8,31
"TR03",2797,20,0.741,1,22.3,0.74,14.8,14.8,31
"TR04",2798,20,0.703,1.11,34.44,0.74,14.1,14.8,31
"TR05",2799,20,0.675,1.2,33.18,0.74,13.5,14.8,31
"TR06",2800,20,0.703,1.11,38.81,0.74,14.1,14.8,31
"TR07",2801,20,0.587,1.52,41.03,0.74,11.7,14.8,31
"TR08",2802,20,0.69,1.15,37.49,0.74,13.8,14.8,31
"TR09",2803,20,0.558,1.65,41.65,0.74,11.2,14.8,31
"TR12",2804,20,0.818,0.79,34.6,0.74,16.4,14.8,31
"TR13",2805,20,0.755,0.96,34.03,0.74,15.1,14.8,31
"TR14",2806,20,0.729,1.03,33.91,0.74,14.6,14.8,31
"TR15",2807,20,0.663,1.24,34.02,0.74,13.3,14.8,31
"TR16",2808,20,0.606,1.45,38.2,0.74,12.1,14.8,31
"TR23",2809,20,0.699,1.12,36.67,0.74,14,14.8,31
"TR24",2810,20,0.672,1.21,33.64,0.74,13.4,14.8,31
"TR25",2811,20,0.518,1.85,22.5,0.74,10.4,14.8,31
"TR26",2812,20,0.43,2.4,25.15,0.74,8.6,14.8,31
"TR27",2813,20,0.729,1.03,38.74,0.74,14.6,14.8,31
"TR33",2814,20,0.753,0.96,35.55,0.74,15.1,14.8,31
"TR34",2815,20,0.517,1.85,26.28,0.74,10.3,14.8,31
"TR35",2816,20,0.521,1.83,38.14,0.74,10.4,14.8,31
"TR36",2817,20,0.536,1.75,43.03,0.74,10.7,14.8,31
"TR37",2818,20,0.736,1.01,32.73,0.74,14.7,14.8,31
"TR46",2819,20,0.741,1,36.22,0.74,14.8,14.8,31
"TR47",2820,20,0.682,1.18,40.88,0.74,13.6,14.8,31
"TV49",2821,20,0.318,3.53,27.54,0.74,6.4,14.8,31
"TV59",2822,20,0.208,5.77,41.56,0.74,4.2,14.8,31
"TV69",2823,20,0.431,2.39,26.35,0.74,8.6,14.8,31
